epoch,accuracy,loss,val_accuracy,val_loss
0,0.06474190950393677,3.055316686630249,0.0990813672542572,3.1179113388061523
1,0.09886264055967331,2.874268054962158,0.15944881737232208,2.8260207176208496
2,0.16601049900054932,2.711148500442505,0.15944881737232208,2.6769049167633057
3,0.1946631669998169,2.5959484577178955,0.2139107584953308,2.5430538654327393
4,0.2226596623659134,2.5080456733703613,0.23228345811367035,2.493696451187134
5,0.23250219225883484,2.455735206604004,0.24409449100494385,2.4347434043884277
6,0.25131234526634216,2.419877767562866,0.2624672055244446,2.383204221725464
7,0.2580927312374115,2.371295690536499,0.25590550899505615,2.3828446865081787
8,0.27230972051620483,2.3375930786132812,0.25656166672706604,2.373030662536621
9,0.2895888090133667,2.3072121143341064,0.2788713872432709,2.3347506523132324
10,0.2893700897693634,2.2683942317962646,0.2808398902416229,2.342193603515625
11,0.29921260476112366,2.2338106632232666,0.282808393239975,2.308093786239624
12,0.3086176812648773,2.2160322666168213,0.27559053897857666,2.304755687713623
13,0.31605425477027893,2.1869513988494873,0.2867453992366791,2.2827882766723633
14,0.3215222954750061,2.163001537322998,0.2939632534980774,2.286999225616455
15,0.33114612102508545,2.140533685684204,0.2900262475013733,2.262096881866455
16,0.34667542576789856,2.101214647293091,0.29527559876441956,2.2668874263763428
17,0.3493000864982605,2.0893287658691406,0.2985564172267914,2.243861675262451
18,0.3600175082683563,2.057577610015869,0.2854330837726593,2.256608009338379
19,0.3681102395057678,2.029468297958374,0.28018373250961304,2.2758729457855225
20,0.3727034032344818,2.0137946605682373,0.308398962020874,2.239757537841797
21,0.37139108777046204,1.9925540685653687,0.3057742714881897,2.250608205795288
22,0.39173227548599243,1.9670339822769165,0.30774277448654175,2.224250316619873
23,0.39873141050338745,1.941082239151001,0.3090551197528839,2.2212471961975098
24,0.40638670325279236,1.9158011674880981,0.30774277448654175,2.21045184135437
25,0.41010499000549316,1.8930644989013672,0.3090551197528839,2.208505153656006
26,0.4317585229873657,1.852095365524292,0.32349082827568054,2.19706130027771
27,0.42300963401794434,1.8510769605636597,0.312992125749588,2.2179689407348633
28,0.4317585229873657,1.8281484842300415,0.32283464074134827,2.1803042888641357
29,0.431977242231369,1.8087272644042969,0.3254593312740326,2.191558599472046
30,0.44991251826286316,1.7808436155319214,0.3300524950027466,2.1910507678985596
31,0.44685038924217224,1.7580732107162476,0.32742783427238464,2.203974485397339
32,0.4715660512447357,1.7402925491333008,0.3333333432674408,2.186560869216919
33,0.4641294777393341,1.7212988138198853,0.32414698600769043,2.178729295730591
34,0.46631669998168945,1.7052652835845947,0.33464565873146057,2.179090976715088
35,0.4794400632381439,1.679631233215332,0.33136484026908875,2.181421995162964
36,0.4958442747592926,1.6441086530685425,0.33070865273475647,2.1923084259033203
37,0.49781277775764465,1.6258533000946045,0.33202099800109863,2.1905667781829834
38,0.4932195842266083,1.6043890714645386,0.3366141617298126,2.1872146129608154
39,0.5164042115211487,1.5831538438796997,0.3208661377429962,2.2097458839416504
40,0.5113735795021057,1.5671343803405762,0.33989500999450684,2.1855947971343994
41,0.5253718495368958,1.5347617864608765,0.3497375249862671,2.1711795330047607
42,0.5328084230422974,1.5179336071014404,0.3484252095222473,2.176136016845703
43,0.5363079905509949,1.5143026113510132,0.3385826647281647,2.1749935150146484
44,0.5358704924583435,1.4880752563476562,0.3300524950027466,2.180920124053955
45,0.5509623885154724,1.4626349210739136,0.34317585825920105,2.173927068710327
46,0.5524934530258179,1.4316996335983276,0.34711286425590515,2.1753807067871094
47,0.5542432069778442,1.4304625988006592,0.34645670652389526,2.1569738388061523
48,0.5704286694526672,1.4003961086273193,0.3379265069961548,2.178710699081421
49,0.5693351030349731,1.3883354663848877,0.33989500999450684,2.1868960857391357
50,0.5774278044700623,1.3793472051620483,0.33202099800109863,2.181281566619873
51,0.5785214304924011,1.3747806549072266,0.35039371252059937,2.1691677570343018
52,0.5901137590408325,1.330633521080017,0.3451443612575531,2.180216073989868
53,0.597769021987915,1.3258291482925415,0.35564303398132324,2.175548791885376
54,0.6019247770309448,1.2768714427947998,0.3451443612575531,2.1882102489471436
55,0.611985981464386,1.294723391532898,0.3484252095222473,2.174595355987549
56,0.611985981464386,1.2784072160720825,0.3523622155189514,2.1592397689819336
57,0.6266404390335083,1.2291784286499023,0.3451443612575531,2.1894915103912354
58,0.6209536194801331,1.2256006002426147,0.35170602798461914,2.2108545303344727
59,0.617016613483429,1.247635841369629,0.345800518989563,2.2106966972351074
60,0.6279527544975281,1.207943081855774,0.3444882035255432,2.22839093208313
61,0.6334208250045776,1.1895244121551514,0.3608923852443695,2.1969168186187744
62,0.638014018535614,1.1713920831680298,0.3536745309829712,2.2019314765930176
63,0.642169713973999,1.154516339302063,0.35498687624931335,2.205159902572632
64,0.6441382169723511,1.1601934432983398,0.35564303398132324,2.226073980331421
65,0.6467629075050354,1.1491224765777588,0.3576115369796753,2.2061779499053955
