epoch,accuracy,loss,val_accuracy,val_loss
0,0.08299999684095383,3.0132014751434326,0.12800000607967377,2.8856709003448486
1,0.15683333575725555,2.7240676879882812,0.23149999976158142,2.5747859477996826
2,0.21150000393390656,2.564749240875244,0.26249998807907104,2.4474353790283203
3,0.23116666078567505,2.480762481689453,0.2669999897480011,2.3989040851593018
4,0.24950000643730164,2.412605047225952,0.2809999883174896,2.341036796569824
5,0.2705000042915344,2.3558852672576904,0.2994999885559082,2.303744316101074
6,0.2759999930858612,2.317563772201538,0.3019999861717224,2.2820680141448975
7,0.2933333218097687,2.2733213901519775,0.31949999928474426,2.2660670280456543
8,0.2985000014305115,2.2532620429992676,0.3149999976158142,2.227403163909912
9,0.3140000104904175,2.209881067276001,0.32499998807907104,2.2118687629699707
10,0.3243333399295807,2.169715642929077,0.33149999380111694,2.1747865676879883
11,0.3308333456516266,2.1506950855255127,0.34150001406669617,2.1780879497528076
12,0.3345000147819519,2.1143958568573,0.3580000102519989,2.1411635875701904
13,0.359499990940094,2.0682029724121094,0.33799999952316284,2.141676187515259
14,0.3644999861717224,2.044816732406616,0.35350000858306885,2.1178057193756104
15,0.38616666197776794,2.000105857849121,0.359499990940094,2.101024627685547
16,0.390500009059906,1.975939154624939,0.35899999737739563,2.0830271244049072
17,0.38749998807907104,1.9537951946258545,0.3540000021457672,2.0907833576202393
18,0.40849998593330383,1.9178746938705444,0.3725000023841858,2.0841922760009766
19,0.41449999809265137,1.9023774862289429,0.367000013589859,2.0544862747192383
20,0.4271666705608368,1.8616074323654175,0.3774999976158142,2.0610458850860596
21,0.4390000104904175,1.8309532403945923,0.36800000071525574,2.066805124282837
22,0.4334999918937683,1.8268771171569824,0.36649999022483826,2.0611507892608643
23,0.45750001072883606,1.7835438251495361,0.3790000081062317,2.0605032444000244
24,0.4625000059604645,1.7355833053588867,0.3790000081062317,2.046520709991455
25,0.47483333945274353,1.7057116031646729,0.3889999985694885,2.0544021129608154
26,0.48249998688697815,1.692662239074707,0.3779999911785126,2.0410265922546387
27,0.4886666536331177,1.6755828857421875,0.3855000138282776,2.036362409591675
28,0.500166654586792,1.6383622884750366,0.3824999928474426,2.0325629711151123
29,0.5148333311080933,1.578696608543396,0.38999998569488525,2.0218112468719482
30,0.5093333125114441,1.576607584953308,0.3869999945163727,2.0297560691833496
31,0.5243333578109741,1.5516589879989624,0.3935000002384186,2.0285422801971436
32,0.5356666445732117,1.5159804821014404,0.38999998569488525,2.025348424911499
33,0.5413333177566528,1.4910027980804443,0.3889999985694885,2.0256659984588623
34,0.5605000257492065,1.4608832597732544,0.3930000066757202,2.0391428470611572
35,0.5583333373069763,1.4519903659820557,0.38199999928474426,2.047388792037964
36,0.5636666417121887,1.4002840518951416,0.3815000057220459,2.046968936920166
37,0.5771666765213013,1.3742088079452515,0.3804999887943268,2.062382698059082
38,0.5724999904632568,1.3804930448532104,0.3944999873638153,2.0468313694000244
39,0.5979999899864197,1.324662685394287,0.3919999897480011,2.0641767978668213
40,0.5979999899864197,1.3167489767074585,0.3919999897480011,2.0595738887786865
41,0.5985000133514404,1.3028678894042969,0.4059999883174896,2.0440547466278076
42,0.6079999804496765,1.2683652639389038,0.39649999141693115,2.0391879081726074
43,0.6190000176429749,1.2531592845916748,0.4034999907016754,2.06634259223938
44,0.6268333196640015,1.217863917350769,0.4090000092983246,2.070753335952759
45,0.6331666707992554,1.1918654441833496,0.39100000262260437,2.0755515098571777
46,0.6348333358764648,1.1913379430770874,0.40799999237060547,2.05132794380188
47,0.6393333077430725,1.1735025644302368,0.40299999713897705,2.0542571544647217
48,0.6499999761581421,1.1404763460159302,0.39500001072883606,2.0846660137176514
49,0.6623333096504211,1.115567684173584,0.40400001406669617,2.079380989074707
50,0.6608333587646484,1.109839677810669,0.38999998569488525,2.0958149433135986
51,0.6776666641235352,1.0737857818603516,0.4034999907016754,2.0762696266174316
52,0.6708333492279053,1.0780194997787476,0.4000000059604645,2.096996784210205
53,0.6784999966621399,1.0480737686157227,0.3955000042915344,2.098039150238037
54,0.6803333163261414,1.0425024032592773,0.39399999380111694,2.1117026805877686
55,0.6883333325386047,1.0186028480529785,0.3955000042915344,2.093003988265991
56,0.6919999718666077,0.9971404075622559,0.38499999046325684,2.131434679031372
57,0.6946666836738586,0.9911270141601562,0.40299999713897705,2.1128594875335693
58,0.7023333311080933,0.9767852425575256,0.4034999907016754,2.1181082725524902
59,0.7076666951179504,0.9552142024040222,0.39649999141693115,2.1415657997131348
60,0.7111666798591614,0.938039243221283,0.40450000762939453,2.1371591091156006
61,0.7170000076293945,0.9389312267303467,0.4074999988079071,2.118347406387329
62,0.7123333215713501,0.929029107093811,0.40450000762939453,2.1282119750976562
63,0.7289999723434448,0.899429202079773,0.40400001406669617,2.1177597045898438
64,0.7221666574478149,0.9109553098678589,0.4065000116825104,2.137101411819458
65,0.7333333492279053,0.8719905018806458,0.4180000126361847,2.124861717224121
66,0.7398333549499512,0.8605356216430664,0.38999998569488525,2.170358419418335
67,0.7258333563804626,0.8551003336906433,0.41449999809265137,2.1645028591156006
68,0.7509999871253967,0.817274272441864,0.4124999940395355,2.152390241622925
69,0.7480000257492065,0.8384394645690918,0.41100001335144043,2.1266613006591797
70,0.7436666488647461,0.8399015069007874,0.4154999852180481,2.164264678955078
71,0.7506666779518127,0.8094692230224609,0.41200000047683716,2.1438963413238525
72,0.7516666650772095,0.7998848557472229,0.40299999713897705,2.143888235092163
73,0.750166654586792,0.8093334436416626,0.40849998593330383,2.163909435272217
74,0.7671666741371155,0.7630640268325806,0.40950000286102295,2.131354331970215
75,0.7651666402816772,0.7572106122970581,0.414000004529953,2.1541619300842285
76,0.7748333215713501,0.7458395957946777,0.3930000066757202,2.1809675693511963
77,0.7768333554267883,0.7413920164108276,0.40299999713897705,2.1976583003997803
78,0.7770000100135803,0.7313714027404785,0.40849998593330383,2.196611166000366
79,0.7806666493415833,0.7219981551170349,0.40299999713897705,2.199246883392334
80,0.7708333134651184,0.7362980842590332,0.42100000381469727,2.182021379470825
81,0.7888333201408386,0.6853784918785095,0.40799999237060547,2.2245616912841797
82,0.7806666493415833,0.7206484079360962,0.42250001430511475,2.168558120727539
83,0.7944999933242798,0.6751751899719238,0.40450000762939453,2.235867500305176
84,0.7958333492279053,0.6755732297897339,0.41100001335144043,2.204240322113037
85,0.7948333621025085,0.6702911853790283,0.41999998688697815,2.197620153427124
86,0.7963333129882812,0.6834596395492554,0.4205000102519989,2.2103917598724365
87,0.8018333315849304,0.644774854183197,0.4074999988079071,2.2199623584747314
88,0.7958333492279053,0.662470281124115,0.41350001096725464,2.221339225769043
89,0.8188333511352539,0.6142377853393555,0.4129999876022339,2.2046329975128174
90,0.8148333430290222,0.6106155514717102,0.40700000524520874,2.248159646987915
91,0.8161666393280029,0.6125808358192444,0.41749998927116394,2.238208770751953
92,0.8106666803359985,0.6130416393280029,0.4025000035762787,2.2704954147338867
