epoch,accuracy,loss,val_accuracy,val_loss
0,0.09183333069086075,3.0489284992218018,0.14800000190734863,2.93934965133667
1,0.156333327293396,2.739461898803711,0.21050000190734863,2.614436626434326
2,0.20683333277702332,2.595327854156494,0.24950000643730164,2.4694838523864746
3,0.23600000143051147,2.486232280731201,0.265500009059906,2.4032697677612305
4,0.2475000023841858,2.4130845069885254,0.27300000190734863,2.359217882156372
5,0.2653333246707916,2.36741304397583,0.2919999957084656,2.3100616931915283
6,0.28600001335144043,2.3054704666137695,0.30250000953674316,2.283216714859009
7,0.2903333306312561,2.285397529602051,0.3034999966621399,2.264456033706665
8,0.30566665530204773,2.2468457221984863,0.31299999356269836,2.2546579837799072
9,0.3140000104904175,2.206861734390259,0.3190000057220459,2.2313942909240723
10,0.3255000114440918,2.176654815673828,0.32350000739097595,2.201195001602173
11,0.33250001072883606,2.1533665657043457,0.3305000066757202,2.193617105484009
12,0.3491666615009308,2.1156163215637207,0.33000001311302185,2.167731285095215
13,0.3478333353996277,2.0963168144226074,0.3490000069141388,2.139134407043457
14,0.359499990940094,2.0586369037628174,0.3479999899864197,2.1202304363250732
15,0.3738333284854889,2.017400026321411,0.3555000126361847,2.10196852684021
16,0.3930000066757202,1.98335599899292,0.35499998927116394,2.11171293258667
17,0.39933332800865173,1.952088713645935,0.3529999852180481,2.098940849304199
18,0.4013333320617676,1.9358494281768799,0.37299999594688416,2.0832526683807373
19,0.4104999899864197,1.9104530811309814,0.3765000104904175,2.071174144744873
20,0.4325000047683716,1.857401967048645,0.36899998784065247,2.066957950592041
21,0.4375,1.829388976097107,0.3709999918937683,2.0588791370391846
22,0.4506666660308838,1.7976422309875488,0.3700000047683716,2.05035138130188
23,0.4494999945163727,1.7817981243133545,0.375,2.0688774585723877
24,0.46966665983200073,1.7297669649124146,0.36500000953674316,2.092294931411743
25,0.46149998903274536,1.7368555068969727,0.37400001287460327,2.0406980514526367
26,0.4871666729450226,1.679799199104309,0.3714999854564667,2.073408365249634
27,0.492166668176651,1.6602386236190796,0.37049999833106995,2.0492026805877686
28,0.4973333477973938,1.6156015396118164,0.3880000114440918,2.0286107063293457
29,0.5043333172798157,1.60724675655365,0.3785000145435333,2.0458216667175293
30,0.5268333554267883,1.5596202611923218,0.3855000138282776,2.0445897579193115
31,0.5291666388511658,1.5507594347000122,0.37299999594688416,2.0517330169677734
32,0.5351666808128357,1.5073496103286743,0.38749998807907104,2.058408737182617
33,0.5461666584014893,1.4996042251586914,0.3919999897480011,2.037872076034546
34,0.5566666722297668,1.460481882095337,0.3855000138282776,2.066927909851074
35,0.565833330154419,1.433427095413208,0.3944999873638153,2.0509979724884033
36,0.5653333067893982,1.4188815355300903,0.39649999141693115,2.0338902473449707
37,0.5686666369438171,1.3884347677230835,0.40450000762939453,2.0309245586395264
38,0.5795000195503235,1.3734357357025146,0.398499995470047,2.0337679386138916
39,0.5901666879653931,1.3373137712478638,0.382999986410141,2.0521762371063232
40,0.5888333320617676,1.3187601566314697,0.3959999978542328,2.0418426990509033
41,0.6098333597183228,1.2947865724563599,0.3889999985694885,2.04683518409729
42,0.6121666431427002,1.2696911096572876,0.3959999978542328,2.060607433319092
43,0.6184999942779541,1.2541941404342651,0.3889999985694885,2.0647876262664795
44,0.6345000267028809,1.2150859832763672,0.3959999978542328,2.058654308319092
45,0.6383333206176758,1.200242519378662,0.40400001406669617,2.0612967014312744
46,0.6313333511352539,1.1879435777664185,0.40849998593330383,2.048494815826416
47,0.6414999961853027,1.1759116649627686,0.4009999930858612,2.0401182174682617
48,0.6545000076293945,1.1373445987701416,0.39399999380111694,2.074542999267578
49,0.6538333296775818,1.1357494592666626,0.39100000262260437,2.0699620246887207
50,0.6633333563804626,1.0964686870574951,0.4115000069141388,2.0794849395751953
51,0.6616666913032532,1.1060703992843628,0.4020000100135803,2.091552257537842
52,0.6656666398048401,1.07659113407135,0.4020000100135803,2.097367525100708
53,0.684166669845581,1.0328896045684814,0.4009999930858612,2.076160192489624
54,0.6945000290870667,1.0176223516464233,0.4099999964237213,2.078855276107788
55,0.6915000081062317,0.997784435749054,0.4104999899864197,2.0743417739868164
56,0.6915000081062317,1.0094696283340454,0.40700000524520874,2.1136181354522705
57,0.6931666731834412,0.9967034459114075,0.4059999883174896,2.1140525341033936
58,0.703499972820282,0.9734945297241211,0.40400001406669617,2.120184898376465
59,0.7016666531562805,0.9641636610031128,0.421999990940094,2.0789027214050293
60,0.7083333134651184,0.9569261074066162,0.4074999988079071,2.079453229904175
61,0.7055000066757202,0.9485915303230286,0.4074999988079071,2.124246835708618
62,0.721833348274231,0.907473623752594,0.40950000286102295,2.127917766571045
63,0.7238333225250244,0.9060835242271423,0.4129999876022339,2.1012330055236816
64,0.7333333492279053,0.8763067126274109,0.40799999237060547,2.135906219482422
65,0.7415000200271606,0.8720993399620056,0.4154999852180481,2.1162452697753906
66,0.7400000095367432,0.8532427549362183,0.42500001192092896,2.120382785797119
67,0.7418333292007446,0.8512885570526123,0.4009999930858612,2.1429855823516846
68,0.737500011920929,0.8606166243553162,0.4074999988079071,2.146545171737671
69,0.7508333325386047,0.8168811202049255,0.4050000011920929,2.1552324295043945
70,0.7455000281333923,0.8329176306724548,0.4124999940395355,2.125539779663086
71,0.750333309173584,0.8251164555549622,0.4124999940395355,2.12501859664917
72,0.7513333559036255,0.8143214583396912,0.4099999964237213,2.141167402267456
73,0.7581666707992554,0.7819638848304749,0.40549999475479126,2.1352899074554443
74,0.7663333415985107,0.7736433148384094,0.4129999876022339,2.136031150817871
75,0.7593333125114441,0.7681840062141418,0.4169999957084656,2.1483287811279297
76,0.76583331823349,0.7507087588310242,0.41200000047683716,2.1594324111938477
77,0.765666663646698,0.743581235408783,0.4009999930858612,2.206658363342285
78,0.7721666693687439,0.7367461919784546,0.41499999165534973,2.147071361541748
79,0.7741666436195374,0.7384223341941833,0.4104999899864197,2.154784679412842
80,0.7846666574478149,0.7188749313354492,0.4050000011920929,2.173370361328125
81,0.7956666946411133,0.6846168041229248,0.41100001335144043,2.150108814239502
82,0.7850000262260437,0.7221190333366394,0.42649999260902405,2.166231870651245
83,0.7860000133514404,0.696313738822937,0.4284999966621399,2.161454439163208
84,0.7871666550636292,0.6889671087265015,0.41449999809265137,2.204771041870117
85,0.7994999885559082,0.6805050373077393,0.4099999964237213,2.1883466243743896
86,0.796999990940094,0.6668879985809326,0.40950000286102295,2.1713201999664307
87,0.8054999709129333,0.6500217914581299,0.41100001335144043,2.206918716430664
88,0.8003333210945129,0.6484355926513672,0.41850000619888306,2.1887481212615967
89,0.8065000176429749,0.6472715735435486,0.41449999809265137,2.1697187423706055
90,0.8059999942779541,0.6396793127059937,0.41749998927116394,2.1878533363342285
91,0.8138333559036255,0.6307441592216492,0.40700000524520874,2.2222495079040527
92,0.8224999904632568,0.592272162437439,0.4189999997615814,2.2081737518310547
93,0.8140000104904175,0.5950494408607483,0.41449999809265137,2.2058448791503906
94,0.8169999718666077,0.6097507476806641,0.4244999885559082,2.2065296173095703
95,0.8133333325386047,0.6044365763664246,0.41999998688697815,2.2040188312530518
96,0.8201666474342346,0.5999024510383606,0.4205000102519989,2.2166366577148438
97,0.8203333616256714,0.5905953645706177,0.4205000102519989,2.17822265625
98,0.8206666707992554,0.589398980140686,0.4269999861717224,2.1693575382232666
99,0.824999988079071,0.5838168263435364,0.41100001335144043,2.2282938957214355
100,0.824999988079071,0.5639454126358032,0.4169999957084656,2.2059199810028076
101,0.8253333568572998,0.5694606304168701,0.4189999997615814,2.225558042526245
102,0.8253333568572998,0.5595284104347229,0.42149999737739563,2.1859629154205322
103,0.8301666378974915,0.5573359131813049,0.42750000953674316,2.216376543045044
104,0.8379999995231628,0.5397247672080994,0.41850000619888306,2.2336647510528564
