1.375000000000000000e+00
6.875000000000000000e-01
1.375000000000000000e+00
6.875000000000000000e-01
6.875000000000000000e-01
1.375000000000000000e+00
6.875000000000000000e-01
1.375000000000000000e+00
1.375000000000000000e+00
6.875000000000000000e-01
6.875000000000000000e-01
